Plant Code,Plant Name,FIPS
1973,Fairmont (MN),p27091
1975,Glencoe,p27085
1976,Grand Marais,p27031
1977,Granite Falls,p27023
1979,Hibbing,p27137
1980,Hutchinson Plant #1,p27085
1982,Janesville,p27161
1983,Kenyon Municipal,p27049
1985,Lake Crystal,p27013
1987,Lanesboro,p27045
1989,Litchfield,p27093
1990,Luverne,p27133
1993,Marshall (MN),p27083
1994,Melrose,p27145
1995,Moorhead,p27027
1996,Moose Lake,p27017
1997,Mora,p27065
1998,Mountain Lake,p27033
1999,New Prague,p27079
2001,New Ulm,p27015
2002,North Branch (MN),p27025
2003,Owatonna,p27147
2004,Preston (MN),p27045
2005,Princeton (MN),p27095
2007,Rochester Hydro,p27157
2008,Silver Lake,p27109
2009,Redwood Falls,p27127
2011,Sleepy Eye,p27015
2012,Springfield (MN),p27015
2013,Spring Valley,p27045
2014,Thief River Falls,p27113
2015,Truman,p27091
2018,Virginia,p27137
2020,Wells IC,p27043
2021,Westbrook,p27033
2022,Willmar,p27067
2023,Windom,p27033
2024,Worthington,p27105
2038,Cambridge CT,p27059
2039,Elk River,p27141
2042,Maple Lake,p27171
2046,Eaton,p28035
2047,Chevron Oil,p28059
2048,Sweatt,p28075
2049,Jack Watson,p28047
2050,Baxter Wilson,p28149
2051,Delta (MS),p28011
2052,Natchez,p28001
2053,Rex Brown,p28049
2059,L L Wilkins,p28027
2060,Third Street,p28027
2062,Henderson,p28083
2063,Wright,p28083
2067,Yazoo,p28163
2068,Benndale,p28039
2070,Moselle,p28067
2071,Paulding,p28061
2076,Asbury,p29097
2078,Grand Avenue,p29095
2079,Hawthorn,p29095
2080,Montrose,p29083
2081,Northeast (MO),p29095
2082,Fairgrounds,p29051
2083,Kirksville,p29001
2090,Nevada,p29217
2092,Ralph Green,p29037
2094,Sibley,p29095
2096,Viaduct,p29031
2098,Lake Road (MO),p29021
2099,Niangua,p29029
2102,Howard Bend,p29189
2103,Labadie,p29071
2104,Meramec,p29189
2106,Osage Dam,p29131
2107,Sioux,p29183
2108,Taum Sauk,p29179
2113,Albany,p29075
2115,Butler Municipal Power Plant,p29013
2120,Carrollton,p29033
2121,Carthage,p29097
2122,Chillicothe,p29117
2123,Columbia (MO),p29019
2124,Stockton Hydro,p29039
2125,Fayette,p29089
2126,Fulton (MO),p29027
2127,Gallatin (MO),p29061
2131,Higginsville,p29107
2132,Blue Valley,p29095
2134,Jackson Square,p29095
2135,Station H,p29095
2136,Station I,p29095
2137,Jackson (MO),p29031
2138,Kahoka,p29045
2139,Kennett,p29069
2140,La Plata,p29121
2141,Macon,p29121
2142,Malden,p29069
2144,Marshall (MO),p29195
2145,Memphis,p29199
2146,Monroe (MO),p29137
2150,Palmyra Municipal,p29127
2158,Coleman,p29201
2161,James River Power Station,p29077
2162,Main Street (MO),p29077
2163,Trenton Diesel,p29079
2164,Unionville City of,p29171
2165,Vandalia,p29007
2166,Table Rock,p29213
2167,New Madrid,p29143
2168,Thomas Hill,p29175
2171,Missouri City,p29047
2176,Glendive GT,p30021
2177,Miles City GT,p30017
2181,Black Eagle,p30013
2182,Cochrane,p30013
2185,Hauser,p30049
2186,Holter,p30049
2187,J E Corette Plant,p30111
2188,Kerr,p30047
2190,Milltown,p30063
2191,Morony,p30013
2192,Mystic,p30095
2193,Rainbow (MT),p30013
2194,Ryan,p30013
2195,Thompson Falls,p30089
2196,Old Faithful,p56039
2199,Noxon Rapids,p30089
2203,Hungry Horse,p30029
2204,Yellowtail,p30003
2214,Ansley,p31041
2215,Auburn,p31127
2216,Arnold,p31041
2217,Beaver City,p31065
2221,Broken Bow,p31041
2222,Burwell,p31071
2223,Cambridge,p31065
2225,Campbell Village,p31061
2226,Canaday,p31073
2227,Jeffrey,p31111
2228,Johnson 1,p31073
2229,Johnson 2,p31073
2230,Chappell,p31049
2231,Crete,p31151
2232,Curtis,p31063
2233,David City,p31023
2234,Deshler,p31169
2235,Emerson,p31051
2236,Fairbury,p31095
2237,Falls City,p31147
2238,Franklin (NE),p31061
2240,Lon Wright,p31053
2241,C W Burdick,p31079
2243,Don Henry,p31001
2244,North Denver,p31001
2248,Kimball,p31105
2249,Laurel,p31027
2250,J Street,p31109
2253,Lyons,p31021
2255,Nebraska City # 1,p31131
2256,Syracuse # 2,p31131
2260,Columbus,p31141
2265,Hallam,p31109
2266,Hebron,p31169
2268,Kearney,p31019
2271,McCook,p31145
2273,Monroe (NE),p31141
2274,North Platte,p31111
2277,Sheldon,p31109
2278,Spencer Hydro,p31015
2289,Fort Calhoun,p31177
2290,Jones Street,p31055
2291,North Omaha,p31055
2292,Sarpy County,p31153
2294,Ord,p31175
2295,Oxford (NE),p31083
2296,Pender,p31173
2297,Plainview Muncipal Power,p31139
2299,Red Cloud,p31181
2300,Sargent,p31041
2302,Sidney (NE),p31033
2303,Spalding,p31077
2305,Stuart (NE),p31089
2308,Tecumseh,p31097
2310,Wahoo,p31155
2311,Wakefield,p31051
2312,Wayne IC,p31179
2313,West Point Municipal,p31039
2315,Wilber,p31151
2316,Wisner,p31039
2322,Clark (NVE),p32003
2324,Reid Gardner,p32003
2326,Sunrise,p32003
2330,Fort Churchill,p32019
2336,Tracy,p32029
2341,Mohave,p32003
2349,Comerford,p33009
2351,S C Moore,p33009
2352,Vernon Dam,p50025
2353,Wilder,p50027
2354,Amoskeag,p33011
2355,Ayers Island,p33009
2356,Eastman Falls,p33013
2357,Garvins Falls,p33013
2358,Gorham,p33007
2359,Hooksett,p33013
2360,Jackman,p33011
2362,Lost Nation,p33007
2364,Merrimack,p33013
2367,Schiller,p33015
2368,Smith (NH),p33007
2369,White Lake,p33003
2378,B L England,p34009
2379,Carlls Corner,p34011
2380,Cedar Station,p34029
2382,Middle Station,p34009
2383,Missouri Avenue,p34001
2384,Deepwater,p34033
2385,Werner,p34023
2388,Oyster Creek,p34029
2390,Sayreville,p34023
2393,Gilbert,p34019
2397,PSEG Bayonne Generating Station,p34017
2398,Bergen Generating Station,p34003
2399,PSEG Burlington Generating Station,p34005
2400,PSEG Edison Generating Station,p34023
2401,PSEG Essex Generating Station,p34013
2403,PSEG Hudson Generating Station,p34017
2404,PSEG Kearny Generating Station,p34017
2406,PSEG Linden Generating Station,p34039
2408,PSEG Mercer Generating Station,p34021
2409,PSEG National Park Generating Station,p34015
2410,PSEG Salem Generating Station,p34033
2411,PSEG Sewaren Generating Station,p34023
2434,Howard Down,p34011
2442,Four Corners,p35045
2444,Rio Grande,p35013
2446,Maddox,p35025
2447,Las Vegas,p35047
2450,Reeves,p35001
2451,San Juan,p35045
2453,Carlsbad,p35015
2454,Cunningham,p35025
2465,Animas,p35045
2469,Tucumcari,p35037
2475,Algodones,p35043
2480,Danskammer Generating Station,p36071
2481,Dashville,p36111
2483,Neversink,p36105
2485,South Cairo,p36039
2486,Sturgeon,p36111
2487,West Coxsackie,p36039
2490,Arthur Kill Generating Station,p36085
2491,Charles Poletti,p36081
2493,East River,p36061
2494,Gowanus Gas Turbines Generating,p36047
2496,Hudson Avenue,p36047
2497,Indian Point 2,p36119
2499,Narrows Gas Turbines Generating,p36047
2500,Ravenswood,p36081
2502,Waterside,p36061
2503,59th Street,p36061
2504,74th Street,p36061
2511,E F Barrett,p36059
2512,East Hampton,p36103
2513,Far Rockaway,p36081
2514,Glenwood,p36059
2515,Montauk,p36103
2516,Northport,p36103
2517,Port Jefferson,p36103
2518,Shoreham,p36103
2519,South Hampton,p36103
2520,Southold,p36103
2521,West Babylon,p36103
2522,Cadyville,p36019
2527,Greenidge Generation LLC,p36123
2528,Harris Lake,p36031
2530,High Falls - Saranac NY,p36019
2532,Kent Falls,p36019
2533,Keuka,p36101
2535,Cayuga Operating Company,p36109
2539,Bethlehem Energy Center,p36001
2540,Allens Falls,p36089
2543,Beardslee,p36043
2544,Belfort,p36049
2545,Bennetts Bridge,p36075
2546,Black River,p36045
2547,Blake,p36089
2548,Browns Falls,p36089
2549,C R Huntley Generating Station,p36029
2550,Chasm,p36033
2551,Colton,p36089
2552,Deferiet,p36045
2554,Dunkirk Generating Plant,p36013
2555,Eagle,p36049
2556,Eel Weir,p36089
2557,Effley,p36049
2559,Elmer,p36049
2560,Ephratah,p36035
2561,East Norfolk,p36089
2562,Five Falls,p36089
2563,Flat Rock,p36089
2564,Franklin (NY),p36033
2566,Fulton Hydro,p36075
2568,Glenwood Hydro,p36073
2569,Granby,p36075
2571,Hannawa,p36089
2572,Herrings,p36045
2573,Heuvelton,p36089
2574,High Dam,p36075
2575,High Falls - Croghan NY,p36049
2576,Higley,p36089
2578,Hydraulic Race,p36063
2579,Inghams,p36043
2580,Johnsonville Dam,p36083
2581,Kamargo,p36045
2582,Lighthouse Hill,p36075
2583,Macomb,p36033
2586,Minetto,p36075
2588,Moshier,p36043
2589,Nine Mile Point Nuclear Station,p36075
2590,Norfolk,p36089
2591,Norwood,p36089
2594,Oswego Harbor Power,p36075
2595,Oswego Falls East,p36075
2596,Oswego Falls West,p36075
2597,Parishville,p36089
2598,Piercefield,p36089
2599,Prospect,p36043
2600,Rainbow Falls Hydro,p36089
2601,Raymondville,p36089
2604,South Edwards,p36089
2605,School Street,p36001
2606,Schaghticoke,p36083
2607,Schuylerville,p36091
2608,Sewalls,p36045
2609,Sherman Island,p36113
2610,Soft Maple,p36049
2611,South Colton,p36089
2612,Spier Falls,p36091
2613,Stark,p36089
2614,Stewarts Bridge,p36091
2616,Sugar Island,p36089
2617,Taylorville,p36049
2619,Trenton Falls,p36065
2621,Varick,p36075
2623,Waterport,p36073
2624,Yaleville,p36089
2625,Bowline Point,p36087
2627,Grahamsville,p36105
2628,Hillburn,p36087
2629,Lovett,p36087
2630,Mongaup,p36105
2631,Rio,p36105
2632,Shoemaker,p36071
2633,Swinging Bridge 1,p36105
2634,Swinging Bridge 2,p36105
2638,Rochester 26,p36055
2639,Rochester 2,p36055
2640,Rochester 3,p36055
2641,Rochester 5,p36055
2642,Rochester 7,p36055
2644,Rochester 9,p36055
2646,Wiscoy 170,p36003
2678,Plant No 1 Freeport,p36059
2679,Plant No 2 Freeport,p36059
2681,Greenport,p36103
2682,S A Carlson,p36013
2685,Crescent,p36001
2686,Vischer Ferry,p36091
2691,Blenheim Gilboa,p36095
2692,Lewiston Niagara,p36063
2693,Robert Moses Niagara,p36063
2694,Robert Moses Power Dam,p36089
2695,Charles P Keller,p36059
2700,Watertown,p36045
2706,Asheville,p37021
2707,Blewett,p37007
2708,Cape Fear,p37037
2709,HF Lee Plant,p37191
2710,Marshall Dam,p37021
2711,Morehead,p37031
2712,Roxboro,p37145
2713,L V Sutton Steam,p37129
2714,Tillery,p37123
2715,Walters,p37087
2716,W H Weatherspoon,p37155
2718,G G Allen,p37071
2719,Bridgewater,p37023
2720,Buck,p37159
2721,James E. Rogers Energy Complex,p37045
2722,Cowans Ford,p37109
2723,Dan River,p37157
2726,Lookout Shoals,p37097
2727,Marshall (NC),p37035
2728,Mountain Island,p37071
2729,Oxford Dam,p37035
2730,Rhodhiss,p37027
2732,Riverbend,p37071
2735,Turner Shoals,p37149
2736,Tuxedo,p37089
2741,Bear Creek Dam,p37099
2743,Cedar Cliff,p37099
2745,Franklin (NC),p37113
2746,Mission,p37043
2747,Nantahala,p37113
2749,Tennessee Creek,p37099
2750,Thorpe,p37099
2751,Tuckasegee,p37099
2756,Gaston,p37131
2757,Kitty Hawk,p37055
2758,Roanoke Rapids,p37083
2773,Lake Lure,p37161
2778,Chatuge,p37043
2779,Fontana Dam,p37173
2780,Hiwassee Dam,p37039
2783,Buxton,p37055
2790,R M Heskett,p38059
2791,Williston,p38105
2801,Jamestown,p38093
2811,Grafton,p38099
2815,Garrison,p38055
2817,Leland Olds,p38057
2821,Grand Forks,p38063
2822,Harwood,p38017
2823,Milton R Young,p38065
2824,Stanton,p38057
2828,Cardinal,p39081
2830,Walter C Beckjord,p39025
2831,Dicks Creek,p39017
2832,Miami Fort,p39061
2835,FirstEnergy Ashtabula,p39007
2836,Avon Lake,p39093
2837,FirstEnergy Eastlake,p39085
2838,FirstEnergy Lake Shore,p39035
2840,Conesville,p39031
2843,Picway,p39129
2847,Frank M Tait,p39113
2848,O H Hutchings,p39113
2850,J M Stuart,p39001
2851,Monument,p39113
2852,Sidney (OH),p39149
2854,Yankee Street,p39113
2857,FirstEnergy Edgewater,p39093
2860,FirstEnergy Mad River,p39023
2861,Niles Power Plant,p39155
2864,FirstEnergy R E Burger,p39013
2866,FirstEnergy W H Sammis,p39081
2867,FirstEnergy Toronto,p39081
2869,FirstEnergy West Lorain,p39093
2872,Muskingum River,p39115
2876,Kyger Creek,p39053
2877,FirstEnergy Acme,p39095
2878,FirstEnergy Bay Shore,p39095
2880,Richland,p39039
2881,Stryker,p39171
2902,Arcanum,p39037
2903,Bryan (OH),p39171
2906,Collinwood,p39035
2908,Lake Road (OH),p39035
2909,West 41st Street,p39035
2914,Dover,p39157
2917,Hamilton (OH),p39017
2921,Lebanon,p39165
2933,Oberlin (OH),p39093
2935,Orrville,p39169
2936,Painesville,p39085
2937,Piqua Power Plant,p39109
2942,St Marys,p39011
2943,Shelby Municipal Light Plant,p39139
2945,Anadarko,p39111
2947,Arbuckle,p40099
2950,Enid,p40047
2951,Horseshoe Lake,p40109
2952,Muskogee,p40101
2953,Mustang,p40017
2956,Seminole (OK),p40133
2958,Woodward,p40153
2963,Northeastern,p40131
2964,Southwestern,p40015
2965,Tulsa,p40143
2966,Weleetka,p40107
2975,Cushing,p40119
2980,Markham,p40097
2981,Pensacola,p40097
2982,Salina,p40097
2984,Keystone Dam,p40143
2985,Robert S Kerr,p40079
2986,Kingfisher,p40073
2987,Webbers Falls,p40101
2991,Mangum,p40055
2995,Pawhuska,p40113
3000,Boomer Lake Station,p40119
3003,Fort Gibson,p40021
3004,Tenkiller Ferry,p40135
3006,Anadarko Plant,p40015
3008,Mooreland,p40153
3013,Hells Canyon,p41063
3014,Oxbow (OR),p41001
3020,Clearwater 1,p41019
3021,Clearwater 2,p41019
3024,Eagle Point,p41029
3025,East Side,p41035
3026,Fish Creek,p41019
3028,John C Boyle,p41035
3029,Lemolo 1,p41019
3031,Powerdale,p41027
3032,Prospect 1,p41029
3033,Prospect 2,p41029
3034,Prospect 3,p41029
3035,Prospect 4,p41029
3036,Slide Creek,p41019
3037,Soda Springs,p41019
3040,Toketee Falls,p41019
3041,Wallowa Falls,p41063
3044,Bull Run Hydro,p41005
3045,Faraday,p41005
3047,North Fork,p41005
3048,Pelton,p41031
3049,River Mill,p41005
3050,Round Butte,p41031
3053,Sullivan,p41005
3067,Carmen Smith,p41043
3068,Leaburg,p41039
3071,Walterville,p41039
3074,Big Cliff,p41047
3075,Bonneville,p41051
3076,Cougar,p41039
3077,Detroit,p41047
3078,Dexter,p41039
3080,Green Peter,p41043
3081,Hills Creek,p41039
3082,John Day,p53039
3083,Lookout Point,p41039
3084,McNary,p53005
3096,Brunot Island,p42003
3098,Elrama Power Plant,p42125
3099,F R Phillips,p42007
3109,Hamilton (PA),p42001
3110,Hunterstown,p42001
3111,Mountain,p42041
3112,Orrtanna,p42001
3113,Portland (PA),p42095
3114,Shawnee (PA),p42089
3115,Titus,p42011
3116,Tolna,p42133
3117,York Haven,p42133
3118,Conemaugh,p42063
3120,Blossburg,p42117
3122,Homer City Generating Station,p42063
3124,Piney,p42031
3130,Seward (PA),p42063
3131,Shawville,p42033
3132,Warren,p42123
3134,Wayne,p42039
3136,Keystone,p42005
3138,New Castle Plant,p42073
3139,TalenEnergy Martin Creek LLC Allentown,p42077
3140,Brunner Island,p42133
3142,TalenEnergy Martins Creek LLC Fishbach,p42107
3143,TalenEnergy Martins Creek LLC Harrisburg,p42043
3144,TalenEnergy Martins Creek LLC Harwood,p42079
3145,TalenEnergy Holtwood,p42071
3146,TalenEnergy Martins Creek LLC Jenkins,p42079
3147,TalenEnergy Martins Creek LLC Lock Haven,p42035
3148,TalenEnergy Martins Creek,p42095
3149,TalenEnergy Montour,p42093
3152,Sunbury Generation LP,p42109
3153,TalenEnergy HW Wallenpaupack,p42103
3154,TalenEnergy Martins Creek LLC West Shore,p42041
3155,TalenEnergy Martins Creek LLC Williamsport,p42081
3157,Chester Generating Station,p42045
3159,Cromby Generating Station,p42029
3160,Delaware Generating Station,p42101
3161,Eddystone Generating Station,p42045
3162,Falls,p42017
3163,Moser Generating Station,p42091
3164,Muddy Run,p42071
3166,Peach Bottom,p42133
3168,Richmond Generating Station,p42101
3169,Schuylkill Generating Station,p42101
3170,Southwark,p42101
3175,Safe Harbor,p42071
3176,Hunlock Power Station,p42079
3178,FirstEnergy Armstrong Power Station,p42005
3179,Hatfields Ferry Power Station,p42059
3181,FirstEnergy Mitchell Power Station,p42125
3182,FirstEnergy Springdale Power Station,p42003
3236,Manchester Street,p44007
3250,Darlington County,p45031
3251,H B Robinson,p45031
3253,Boyds Mill Hydro,p45059
3254,Buzzard Roost,p45071
3255,Cedar Creek,p45057
3256,Dearborn,p45023
3257,Fishing Creek,p45023
3258,Gaston Shoals,p45021
3259,Great Falls (SC),p45023
3261,Hollidays Bridge Hydro,p45045
3262,Jocassee,p45077
3264,W S Lee,p45007
3265,Oconee,p45073
3266,Rocky Creek,p45039
3267,Saluda Dam,p45045
3270,Wateree Hydro,p45055
3271,Wylie,p45091
3272,99 Islands,p45021
3275,Lockhart,p45087
3277,Burton,p45013
3280,Canadys Steam,p45029
3281,Coit GT,p45079
3283,Columbia Canal Hydro,p45079
3284,Faber Place,p45019
3285,Hagood,p45019
3286,Hardeeville,p45053
3287,McMeekin,p45063
3289,Neal Shoals,p45087
3290,Parr Hydro,p45039
3291,Parr GT,p45039
3293,Saluda Lexington,p45063
3295,Urquhart,p45003
3297,Wateree,p45079
3298,Williams,p45015
3305,Rocky River (SC),p45001
3317,Dolphus M Grainger,p45051
3318,Hilton Head,p45013
3319,Jefferies,p45015
3320,Myrtle Beach,p45051
3321,Spillway,p45015
3323,J Strom Thurmond,p45065
3325,Ben French,p46103
3334,Pathfinder,p46099
3338,Aberdeen CT,p46013
3341,Clark (SD),p46025
3342,Faulkton,p46049
3343,Highmore,p46069
3344,Huron,p46005
3346,Mobile Unit,p46005
3347,Redfield,p46115
3348,Webster IC,p46037
3352,Lake Preston,p46077
3356,Oahe,p46065
3373,Fort Randall,p46023
3375,Big Bend Dam,p46085
3393,Allen Steam Plant,p47157
3394,Apalachia,p37039
3395,Boone Dam,p47179
3396,Bull Run,p47001
3397,Cherokee Dam,p47057
3398,Chickamauga,p47065
3399,Cumberland (TN),p47161
3400,Douglas Dam,p47155
3401,Fort Patrick Henry,p47163
3402,Fort Loudoun,p47105
3403,Gallatin (TN),p47165
3404,Great Falls (TN),p47177
3405,John Sevier,p47073
3406,Johnsonville,p47085
3407,Kingston,p47145
3408,Melton Hill,p47105
3409,Nickajack,p47115
3411,Norris Dam,p47001
3412,Ocoee 1,p47139
3413,Ocoee 2,p47139
3414,Ocoee 3,p47139
3415,Pickwick Landing Dam,p47071
3416,South Holston,p47163
3417,Tims Ford,p47051
3418,Watauga,p47019
3419,Watts Bar Fossil,p47143
3420,Watts Bar Hydro,p47143
3421,Wilbur,p47019
3423,Cordell Hull,p47159
3424,Dale Hollow,p47027
3426,Old Hickory,p47165
3428,J P Priest,p47037
3437,Eagle Pass,p48323
3438,J L Bates,p48215
3439,Laredo,p48479
3440,Lon C Hill,p48355
3441,Nueces Bay,p48355
3442,La Palma,p48061
3443,Victoria,p48469
3452,Lake Hubbard,p48113
3453,Mountain Creek,p48113
3454,North Lake,p48113
3455,Parkdale,p48113
3456,Newman,p48141
3457,Lewis Creek,p48339
3459,Sabine,p48361
3460,Cedar Bayou,p48071
3464,Greens Bayou,p48201
3466,P H Robinson,p48167
3468,Sam Bertron,p48201
3469,T H Wharton,p48201
3470,W A Parish,p48157
3471,Webster,p48201
3476,Knox Lee,p48183
3477,Lone Star,p48343
3478,Wilkes,p48315
3482,Jones,p48303
3483,Moore County,p48341
3484,Nichols,p48375
3485,Plant X,p48279
3487,Riverview,p48233
3489,Eagle Mountain,p48439
3490,Graham,p48503
3491,Handley,p48439
3492,Morgan Creek,p48335
3493,North Main,p48439
3494,Permian Basin,p48475
3497,Big Brown,p48161
3502,Lake Creek,p48309
3503,River Crest,p48387
3504,Stryker Creek,p48073
3506,Tradinghouse,p48309
3507,Trinidad (TX),p48213
3548,Decker Creek,p48453
3549,Holly Street,p48453
3559,Silas Ray,p48061
3561,Bryan (TX),p48041
3574,C E Newman,p48113
3576,Ray Olinger,p48085
3581,Abbott TP 3,p48187
3582,Dunlap TP 1,p48187
3583,H 4,p48177
3584,H 5,p48177
3585,Nolte,p48187
3586,TP 4,p48187
3594,Austin,p48453
3595,Buchanan Dam (TX),p48299
3597,Granite Shoals,p48053
3598,Inks,p48299
3599,Marble Falls,p48053
3600,Marshall Ford,p48453
3601,Sim Gideon,p48021
3602,Ty Cooke,p48303
3604,J Robert Massengale,p48303
3609,Leon Creek,p48029
3610,Mission Road,p48029
3611,O W Sommers,p48029
3612,V H Braunig,p48029
3613,W B Tuttle,p48029
3624,Weatherford,p48367
3627,North Texas,p48367
3628,R W Miller,p48363
3630,Pearsall,p48163
3631,Sam Rayburn,p48469
3643,Upper Beaver,p49001
3644,Carbon,p49007
3646,Cutler Hydro,p49003
3648,Gadsby,p49035
3651,Granite,p49035
3655,Olmstead,p49049
3656,Pioneer,p49057
3658,Snake Creek,p49051
3659,Stairs,p49035
3661,Weber,p49057
3665,Bountiful City,p49011
3666,Brigham City,p49003
3675,Hydro III,p49005
3676,Manti Upper,p49039
3683,Murray City,p49035
3686,Provo,p49049
3688,Bartholomew,p49049
3691,Spanish Fork,p49049
3697,Gateway,p49029
3698,Wanship,p49043
3699,Boulder,p49017
3704,Uintah,p49013
3708,Ascutney,p50027
3709,Smith (VT),p50017
3710,Cavendish,p50027
3711,Clark Falls,p50007
3712,Fairfax Falls,p50011
3714,Glen,p50021
3716,Lower Middlebury,p50001
3717,Milton,p50007
3720,Peterson,p50007
3722,Pittsford,p50021
3723,Rutland,p50021
3724,Salisbury,p50001
3725,Silver Lake (VT),p50001
3728,Weybridge,p50001
3730,Newport Diesels,p50019
3731,Newport,p50019
3734,Berlin 5,p50023
3735,Colchester 16,p50007
3737,Essex Junction 19,p50007
3739,Marshfield 6,p50023
3740,Middlesex 2,p50023
3743,West Danville 15,p50005
3745,Bellows Falls,p33005
3746,Harriman,p50025
3750,Canaan,p33007
3753,West Charleston,p50019
3754,Burlington GT,p50007
3762,Great Falls (VT),p50005
3764,Morrisville,p50015
3765,Cadys Falls,p50015
3772,Buck Hydro,p51035
3773,Byllesby 2,p51035
3774,Claytor,p51155
3775,Clinch River,p51167
3776,Glen Lyn,p51071
3777,Leesville,p51031
3778,Niagara,p51161
3779,Reusens,p51009
3780,Smith Mountain,p51019
3782,Bayview,p51131
3785,Tasley,p51001
3789,Luray Hydro Station,p51139
3790,Newport Hydro Station,p51139
3796,Bremo Bluff,p51065
3797,Chesterfield,p51041
3798,Cushaw,p51009
3799,Low Moor,p51005
3800,Northern Neck,p51159
3803,Chesapeake,p51550
3804,Possum Point,p51153
3806,Surry,p51181
3809,Yorktown,p51199
3821,Snowden,p51009
3823,West Spring Street,p51137
3825,Pinnacles,p51141
3826,Martinsville,p51089
3827,Radford,p51121
3833,John H Kerr,p51117
3834,Philpott Lake,p51089
3845,Transalta Centralia Generation,p53041
3846,Condit,p53039
3847,Merwin,p53011
3850,Swift 1,p53059
3852,Yale,p53011
3853,Crystal Mountain,p53053
3854,Electron,p53053
3855,Lower Baker,p53057
